customernumber	date	salutation	title	domain	datecreated	newsletter	model	paymenttype	deliverytype	invoicepostcode	delivpostcode	voucher	advertisingdatacode	case	numberitems	gift	entry	points	shippingcosts	deliverydatepromised	deliverydaterea	weight	remi	cancel	used	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	target90
34879	299	1	0	9	299	0	1	0	0	31	$null$	1	AX	1	1	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
54422	117	1	0	0	117	0	3	0	0	22	$null$	0		5	5	0	1	0	0	117	117	2906	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1
11824	218	1	0	4	218	0	2	0	0	48	$null$	0		4	1	0	1	0	0	218	218	562	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
24602	340	1	0	4	340	1	1	2	0	85	$null$	0		4	1	0	0	0	0	340	340	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
49057	363	0	0	9	363	0	3	1	1	55	$null$	0		3	1	0	1	0	0	363	363	960	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5206	252	0	0	12	252	0	3	3	0	30	$null$	0		3	1	0	1	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
18812	325	1	0	1	325	0	1	0	0	40	$null$	0		4	3	0	0	0	0	325	325	888	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
48565	181	0	0	0	181	0	3	1	1	65	$null$	0		2	1	0	1	0	0	181	181	451	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
35503	282	0	0	9	282	0	1	0	0	51	$null$	0	AB	3	2	0	0	0	0	282	282	1764	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
53523	106	1	0	12	106	0	1	0	0	24	$null$	0		4	1	0	0	0	0	106	106	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
31566	227	1	0	9	227	0	2	2	0	52	$null$	1		1	5	0	1	0	0	227	227	942	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0
26596	292	0	0	4	292	1	2	0	0	44	$null$	0		4	3	0	1	0	0	292	292	1382	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1
5236	355	1	0	12	355	0	3	1	1	20	$null$	0		3	1	0	1	0	0	355	355	919	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
59867	295	0	0	12	295	0	3	0	0	64	$null$	0		5	4	0	1	0	0	295	295	1284	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
44857	380	0	0	4	380	0	1	0	0	55	$null$	1	AX	1	1	0	0	0	0	380	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
2982	235	0	0	9	235	0	1	3	0	71	$null$	0	BQ	1	1	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
56342	257	0	0	9	257	0	3	0	0	30	$null$	0		2	1	0	1	0	1	257	257	222	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
64200	225	0	0	2	225	0	1	0	0	24	$null$	0		4	1	0	0	0	0	225	225	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
21922	278	0	0	9	278	0	1	2	0	10	$null$	0		1	1	0	0	0	1	278	278	356	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
63048	106	1	0	4	106	0	1	2	0	34	$null$	0		4	2	0	0	0	0	106	106	795	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
1284	146	0	0	4	146	1	1	0	0	72	$null$	0		2	1	0	0	0	1	146	146	185	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
42163	102	1	0	12	102	0	3	2	0	66	$null$	0		1	1	0	1	0	0	102	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9845	229	1	0	9	229	0	3	1	1	3	$null$	0		2	1	0	1	0	0	229	229	242	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
39514	354	0	0	3	354	1	1	1	1	90	$null$	0		4	3	0	0	0	0	354	354	508	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1
45191	198	0	0	12	198	0	1	1	1	10	$null$	0		2	1	0	0	0	0	198	198	534	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
1070	112	2	0	9	112	0	2	0	0	58	$null$	0		3	2	0	1	0	1	112	112	619	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
44182	309	0	0	4	309	1	1	0	0	91	$null$	1		3	2	0	0	0	0	309	309	284	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
17924	255	0	0	4	255	1	2	3	0	45	$null$	1		4	2	0	1	0	0	255	255	752	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
46520	225	0	0	2	225	0	1	3	0	86	$null$	1		4	1	0	0	0	0	225	225	966	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
24334	226	1	0	4	226	0	1	0	0	75	$null$	1		1	1	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
34127	355	1	0	8	355	0	1	0	0	1	$null$	0		3	1	0	0	0	0	355	355	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
65398	261	0	0	8	261	0	1	0	0	71	$null$	0		3	1	0	0	0	0	261	261	774	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
34987	199	0	0	12	199	0	1	0	0	20	$null$	0	AP	1	1	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
42471	229	1	0	4	229	0	2	2	0	52	$null$	0		4	1	0	1	0	0	229	229	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
41749	202	1	0	12	202	0	3	0	0	48	$null$	0		4	1	0	1	0	0	202	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
24797	218	0	0	9	218	0	1	0	0	54	$null$	1	BT	4	1	0	0	0	0	218	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
57992	149	2	0	4	149	0	1	0	0	55	$null$	0		2	1	0	0	0	1	149	149	393	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
643	338	0	0	0	338	0	3	2	0	31	$null$	0		3	1	0	1	0	0	338	338	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
61175	323	2	0	12	323	0	3	0	0	1	$null$	0		4	2	0	1	0	0	323	323	314	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
33604	176	2	0	4	176	1	1	1	1	59	$null$	0		5	1	0	0	0	0	176	176	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
27119	321	0	0	6	321	0	1	1	1	70	$null$	0		2	1	0	0	0	0	321	321	571	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
64178	288	0	0	0	288	0	2	1	1	59	$null$	0		4	2	0	1	0	0	288	0	827	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
9302	349	1	0	12	349	1	1	2	0	25	$null$	0		2	1	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
15167	283	1	0	4	283	0	1	0	0	18	$null$	0		3	1	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
44619	319	0	0	8	319	0	3	0	0	53	2	0		4	1	1	1	0	0	319	319	921	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
59130	165	0	0	9	165	0	1	0	0	89	$null$	1	AH	1	1	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9520	165	0	0	0	165	0	2	0	0	41	$null$	0		3	1	0	1	0	0	165	165	680	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
55382	228	0	0	12	228	1	1	0	0	12	$null$	0		2	2	0	0	0	1	228	228	765	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
65513	178	1	0	9	178	1	1	0	0	67	$null$	0	BQ	1	1	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
15634	349	0	0	12	349	0	1	1	1	48	$null$	0		4	1	0	0	0	0	349	349	893	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
59674	332	1	0	4	332	0	2	1	1	44	$null$	0		5	8	0	1	0	0	332	332	1972	0	0	0	5	1	2	0	0	0	0	0	0	0	0	0
53380	229	0	0	0	229	0	1	0	0	8	$null$	0		1	1	0	0	0	1	229	229	186	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
24888	285	0	0	9	285	0	2	0	0	51	$null$	1		1	1	0	1	0	0	285	285	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8460	320	0	0	12	320	0	1	0	0	49	$null$	0		3	2	0	0	0	0	320	0	427	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
54532	251	1	0	8	251	0	2	0	0	33	$null$	0		3	1	0	1	0	0	251	251	740	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
15723	330	0	0	12	330	0	2	2	0	45	$null$	0		4	4	0	1	0	0	330	330	2137	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
29986	119	0	0	12	119	0	1	0	0	90	$null$	0		4	1	0	0	0	0	119	119	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
42733	332	1	0	12	332	0	1	0	0	33	$null$	0		4	1	0	0	0	0	332	332	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
50995	341	1	0	4	341	0	1	0	0	35	$null$	1		1	1	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
16902	254	0	0	4	254	0	2	0	0	50	$null$	0		3	1	0	1	0	0	254	254	821	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
29652	269	0	0	4	269	0	3	2	0	31	$null$	0		3	2	0	1	0	0	269	269	858	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1
33089	238	1	0	4	238	0	1	1	1	95	$null$	0		2	1	0	0	0	0	238	238	126	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10420	210	0	0	9	210	0	1	2	0	8	$null$	0		5	4	0	0	0	0	210	210	2171	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0
23579	341	1	0	4	341	0	1	2	0	98	$null$	0		2	1	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4493	201	1	0	11	201	0	1	3	0	85	$null$	0	BQ	1	1	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3787	344	2	0	12	344	0	3	0	0	30	$null$	0		5	1	0	1	0	0	344	344	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
14322	108	1	0	4	108	0	1	0	0	71	$null$	0		3	1	0	0	0	0	108	108	176	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
35032	201	1	0	8	201	0	3	1	1	12	$null$	0		2	2	0	1	0	0	201	201	583	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
774	277	0	0	3	277	0	1	0	0	72	$null$	0		2	1	0	0	0	1	277	277	378	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
37301	147	2	0	0	147	0	1	0	0	94	$null$	0		2	1	0	0	0	1	147	0	389	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
18423	202	1	0	9	202	0	1	2	0	91	$null$	0		4	3	0	0	0	0	202	202	529	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1
5676	144	0	0	4	144	0	1	0	0	36	$null$	0		4	1	0	0	0	0	144	144	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
28970	355	1	0	3	355	0	1	2	0	58	$null$	0		3	1	0	0	0	0	355	355	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
43151	320	1	0	4	320	0	3	3	0	83	$null$	0		1	1	0	1	0	0	320	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
11835	314	1	0	12	314	0	1	2	0	49	$null$	0		2	1	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
51594	342	0	0	12	342	0	2	0	0	65	$null$	1		1	1	0	1	0	1	342	342	291	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
28316	260	0	0	4	260	1	2	1	1	44	$null$	0		2	1	0	1	0	0	260	260	246	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6364	236	1	0	4	236	0	1	0	0	33	$null$	0	CA	2	1	0	0	0	1	236	236	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
5521	238	1	0	12	238	0	1	1	1	41	$null$	0	BQ	4	3	0	0	0	0	238	238	812	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
1816	248	1	0	8	248	0	2	1	1	59	$null$	0		2	1	0	1	0	0	248	248	382	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6524	194	0	0	4	194	1	3	0	0	71	$null$	0		4	2	0	1	0	0	194	194	421	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
64710	215	1	0	4	215	0	1	3	0	30	30	0		5	2	0	0	0	0	215	215	461	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0
62919	288	1	0	5	288	0	3	2	0	85	$null$	0		5	2	0	1	0	0	288	288	901	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
27507	126	0	0	4	126	0	3	0	0	30	$null$	0		3	3	0	1	0	0	126	126	955	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
18282	136	2	0	9	136	0	1	2	0	40	$null$	0	BD	1	1	0	0	0	1	136	136	108	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
48501	365	0	0	1	365	0	2	3	0	41	$null$	1		1	3	0	1	0	0	365	365	1411	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
57643	98	0	0	8	98	1	1	0	0	48	$null$	0		2	1	0	0	0	1	98	98	296	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
40677	188	0	0	8	188	0	1	0	0	82	$null$	0	BQ	1	1	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
1296	236	0	0	12	236	0	2	0	0	54	$null$	1		1	2	0	1	0	0	236	236	336	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
37165	205	0	0	4	205	0	1	0	0	85	$null$	1	AR	1	1	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8953	313	1	0	12	313	0	1	3	0	97	$null$	0		3	1	0	0	0	1	313	313	466	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
64714	118	1	0	8	118	0	3	1	1	64	$null$	0		1	1	0	1	0	0	118	118	245	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
39371	257	0	0	5	257	0	3	0	0	22	22	0		2	1	0	1	0	1	257	257	321	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
13564	328	0	0	11	328	0	1	0	0	70	$null$	1	BZ	2	2	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
25478	262	1	0	5	262	0	3	0	0	31	$null$	0		4	1	0	1	0	0	262	262	589	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
56551	96	2	0	12	96	0	1	0	0	22	$null$	0		4	2	0	0	0	1	96	96	409	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
22097	191	2	0	12	191	1	1	3	0	71	$null$	0		5	1	0	0	0	0	191	191	424	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
44435	296	2	0	5	296	1	2	1	1	40	$null$	0		5	6	0	1	0	0	296	296	2804	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0
26751	219	0	0	12	219	0	1	2	0	14	$null$	1		1	1	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
57260	252	2	0	12	252	0	1	0	0	40	$null$	0		4	1	0	0	0	0	252	252	895	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
30179	193	0	0	9	193	0	2	0	0	41	$null$	1		1	3	0	1	0	0	193	193	1210	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
56580	270	1	0	11	270	0	2	2	0	44	$null$	0		5	1	0	1	0	0	270	270	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
64244	256	1	0	8	256	0	1	3	0	65	$null$	0	BQ	4	4	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
48273	286	0	0	8	286	1	3	1	1	64	$null$	0		5	2	0	1	0	0	286	286	765	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
45445	223	0	0	12	223	1	1	2	0	76	$null$	1	BZ	2	1	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
41705	245	1	0	6	245	0	1	0	0	9	$null$	1	BQ	4	2	0	0	0	1	245	245	312	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
10998	349	0	0	4	349	0	1	0	0	47	$null$	1		1	1	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
56492	349	2	0	12	349	0	2	3	0	50	$null$	0		3	1	0	1	0	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
6466	276	0	0	12	276	0	3	2	0	12	$null$	0		3	2	0	1	0	0	276	276	595	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
37282	326	1	0	12	326	0	3	3	0	63	$null$	0	AQ	5	27	0	0	0	1	326	326	2847	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0
21980	354	0	0	1	354	0	2	0	0	58	$null$	0		4	3	0	1	0	0	354	354	966	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
48106	99	0	0	9	99	0	1	2	0	39	$null$	0	BQ	5	2	0	0	0	0	99	99	4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
58400	167	2	0	8	167	0	2	1	1	32	$null$	0		1	1	0	1	0	0	167	167	306	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
18332	117	1	0	4	117	1	1	2	0	22	$null$	0		1	1	0	0	0	0	117	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
56001	321	1	0	12	321	0	1	0	0	55	$null$	0	AB	5	5	0	0	0	0	321	321	1423	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
58278	157	1	0	9	157	0	1	1	1	56	$null$	0		2	1	0	0	0	0	157	157	117	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
277	251	1	0	2	251	0	1	0	0	65	$null$	0	CA	2	1	0	0	0	1	251	251	751	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
10149	278	1	0	8	278	0	3	1	1	89	$null$	0		4	2	0	1	0	0	278	278	988	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
65921	311	0	0	11	311	0	1	0	0	13	$null$	0		3	1	0	0	0	0	311	311	661	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5770	190	0	0	9	190	0	3	1	1	84	$null$	0		3	1	0	1	0	0	190	190	569	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
56504	299	0	0	9	299	0	1	0	0	79	$null$	1	AR	1	1	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
54989	300	0	0	11	300	1	3	1	1	25	$null$	0		4	3	0	1	0	0	300	300	596	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
63911	150	0	0	9	150	0	1	0	0	42	$null$	0		4	5	0	0	0	0	150	150	1288	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1
25467	363	1	0	1	363	0	1	0	0	24	$null$	0		3	1	0	0	0	0	363	363	232	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6786	300	0	0	5	300	0	2	2	0	58	44	0		3	1	0	1	0	0	300	300	763	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
63930	196	0	0	11	196	0	1	0	0	65	$null$	0	BQ	3	2	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
53136	251	0	0	9	251	0	2	2	0	46	46	1		1	1	0	1	0	0	251	251	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
58915	191	0	0	8	191	0	3	1	1	22	$null$	0		2	1	0	1	0	0	191	191	986	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
55191	314	0	0	9	314	0	3	0	0	31	$null$	0		1	1	0	1	0	0	314	314	231	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
8080	154	2	0	8	154	0	1	0	0	88	$null$	0		4	1	0	0	0	0	154	154	751	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
17634	131	2	0	0	131	0	1	0	0	47	$null$	0		3	1	0	0	0	0	131	131	517	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
54659	350	0	0	12	350	0	1	0	0	42	$null$	0		3	1	0	0	0	0	350	350	974	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
50418	167	0	0	8	167	0	2	0	0	50	$null$	0		4	1	0	1	0	0	167	167	661	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
42339	342	1	0	4	342	0	1	0	0	12	$null$	0		2	1	0	0	0	1	342	342	495	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
40288	163	0	0	9	163	0	1	0	0	23	$null$	0	BQ	2	2	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
193	149	2	0	9	149	0	1	2	0	12	$null$	0		4	3	0	0	0	0	149	149	1465	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
21477	266	0	0	9	266	0	2	0	0	44	$null$	1		1	3	0	1	0	0	266	266	714	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
17258	208	0	0	9	208	0	1	0	0	37	$null$	0		2	1	0	0	0	1	208	208	250	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
64684	246	0	0	12	246	0	1	0	0	30	30	0		4	2	0	0	0	0	246	246	783	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
58964	110	0	0	9	110	0	1	0	0	40	$null$	0		4	2	0	0	0	0	110	110	598	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
53094	206	1	0	5	206	0	1	3	0	66	$null$	0	BT	2	1	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
18797	100	2	0	12	100	0	1	2	0	10	$null$	0		1	1	0	0	0	1	100	100	58	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
46783	318	1	0	2	318	0	1	2	0	1	$null$	0		2	1	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
58000	314	0	0	8	314	0	1	2	0	36	$null$	0		3	2	0	0	0	0	314	314	965	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
54570	336	0	0	9	336	1	2	1	1	45	$null$	0		5	1	0	1	0	0	336	336	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
37930	114	1	0	9	114	0	1	0	0	95	95	0		3	1	0	0	0	1	114	114	347	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
53152	254	0	0	9	254	0	3	0	0	24	$null$	0		2	1	0	1	0	1	254	254	384	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
37908	274	1	0	1	274	0	1	0	0	24	$null$	0	AB	2	1	0	0	0	1	274	274	415	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3789	236	0	0	0	236	0	2	0	0	41	$null$	0		3	1	0	1	0	0	236	236	865	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
57781	252	1	0	12	252	0	2	3	0	47	$null$	1		1	2	0	1	0	0	252	252	459	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
37221	289	0	0	0	289	0	1	3	0	53	$null$	0		3	1	0	0	0	0	289	289	807	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
49772	295	0	0	12	295	1	1	0	0	14	$null$	0	BQ	1	1	0	0	0	1	295	295	439	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
22268	319	1	0	4	319	0	3	1	1	76	$null$	0		2	1	0	1	0	0	319	319	254	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
17414	286	0	0	9	286	0	3	2	0	1	$null$	0		1	1	0	1	0	0	286	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
42192	245	0	0	12	245	0	1	2	0	45	$null$	0		2	1	0	0	0	1	245	245	265	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
34572	137	0	0	12	137	0	1	0	0	60	$null$	0		2	1	0	0	0	0	137	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
14004	286	0	0	0	286	1	3	0	0	35	$null$	0		3	2	0	1	0	0	286	286	1060	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
64585	250	1	0	4	250	0	1	0	0	86	$null$	0		5	2	0	0	0	0	250	250	870	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
52670	254	0	0	8	254	1	1	0	0	93	$null$	0		3	1	0	0	0	0	254	254	604	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
42426	348	1	0	9	348	0	1	0	0	23	23	0		2	2	0	0	0	1	348	348	1246	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
24498	181	1	0	2	181	0	1	0	0	76	$null$	0		3	4	0	0	0	1	181	181	1677	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0
22329	162	1	0	12	162	0	2	0	0	44	$null$	1		1	3	0	1	0	0	162	162	1019	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1
54679	93	0	0	12	93	0	1	3	0	71	$null$	0	BQ	3	1	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
54432	266	0	0	12	266	1	1	1	1	29	$null$	0		4	5	0	0	0	0	266	266	631	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0
52160	127	1	0	12	127	0	2	2	0	52	$null$	1		1	1	0	1	0	0	127	127	249	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
13655	198	0	0	9	198	0	2	1	1	47	$null$	0		4	3	0	1	0	0	198	198	1306	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
8591	321	0	0	12	321	0	1	3	0	21	$null$	1		3	3	0	0	0	0	321	321	1043	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
23086	140	2	0	12	140	0	3	0	0	23	$null$	0		1	1	0	1	0	1	140	140	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
13848	336	0	0	9	336	0	3	0	0	23	$null$	0		3	1	0	1	0	0	336	336	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3025	105	1	0	12	105	0	1	2	0	97	$null$	1		3	1	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
45185	349	0	0	8	349	0	1	0	0	38	$null$	0		1	1	0	0	0	1	349	349	205	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
21833	187	0	0	9	187	0	1	3	0	79	$null$	0	BQ	1	1	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
16354	163	0	0	0	163	0	1	0	0	6	$null$	0	BF	5	7	0	0	0	0	163	163	2282	0	4	0	2	1	0	0	0	0	0	0	0	0	0	0
59273	363	0	0	2	363	0	1	3	0	30	$null$	0	BQ	1	1	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
59746	290	0	0	2	290	0	2	0	0	44	$null$	0		3	2	0	1	0	1	290	290	643	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
18480	175	0	0	12	175	0	1	1	1	82	$null$	0		2	1	0	0	0	0	175	175	105	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
59998	238	0	0	9	238	0	1	0	0	54	$null$	0		1	1	0	0	0	0	238	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
58269	175	0	0	4	175	0	2	0	0	45	$null$	0		3	3	0	1	0	0	175	175	594	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
